Name,Lat,Long,Lat/Long,Price
W TOWN GROCERY & DELI 49-08 QUEENS BOULEVARD New York NY 11377,40.7425788,-73.9155732,"{lng=-73.91557320000001, lat=40.7425788}",$6.50 
A & J DELI FISH CORP 128 EAST 174 STREET New York NY 10457,40.8441387,-73.8977693,"{lng=-73.8977693, lat=40.84413869999999}",$6.00 
TINY DELICATESSEN 42 BROADWAY New York NY 10004,40.7060052,-74.0129259,"{lng=-74.0129259, lat=40.7060052}",$4.00 
NICKYS DELI & GRILL CORP 145-04 LIBERTY AVENUE New York NY 11435,40.693245,-73.807585,"{lng=-73.807585, lat=40.693245}",$5.75 
TOP ONE DELI CORP 834 OLMSTEAD AVENUE New York NY 10473,40.823855,-73.852028,"{lng=-73.85202799999999, lat=40.82385499999999}",$3.00 
"PERSONAL GOURMET DELI, LTD 2359 FLATBUSH AVE New York NY 11234",40.6128276,-73.9253799,"{lng=-73.9253799, lat=40.6128276}",$4.50 
PALACE DELI INC 307 WEST 38 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}",$4.75 
LIC DELI GOURMET INC. 33-00 NORTHERN BOULEVARD New York NY 11101,40.7517377,-73.9315891,"{lng=-73.9315891, lat=40.7517377}",$4.00 
"GUERRERO'S GROCERY & DELI, CORP 809 AVENUE U New York NY 11223",40.598375,-73.962692,"{lng=-73.96269199999999, lat=40.598375}",$4.00 
BLEECKER DELI & GRILL INC 442 BLEECKER STREET New York NY 11237,40.7036512,-73.9124026,"{lng=-73.9124026, lat=40.7036512}",$3.00 
First choice deli & grocery 753 UNION AVENUE New York NY 10455,40.8178406,-73.903558,"{lng=-73.90355799999999, lat=40.8178406}",$3.75 
MOCA DELI GROCERY INC 4183 BROADWAY New York NY 10033,40.8477692,-73.9382147,"{lng=-73.9382147, lat=40.84776919999999}",$3.25 
Trini Delite Roti Shop 129-04 LIBERTY AVENUE New York NY 11419,40.6893355,-73.8161191,"{lng=-73.8161191, lat=40.6893355}",$6.00 
